日期,计划id,计划名称,推广类型,单元id,单元名称,关键词,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总收藏数,宝贝收藏数,店铺收藏数,总购物车数,直接购物车数,间接购物车数,加购成本,宝贝收藏成本,宝贝收藏转化率,加购率,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,总成交金额,直接成交金额,间接成交金额,总成交笔数,直接成交笔数,间接成交笔数,投入产出比,点击转化率,直接点击转化率,购物金充值笔数,购物金充值金额
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,一脚蹬女鞋,1,1,0.84,100.0000,0.84,840.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,秋季女款小白鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,女士 白色休闲鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,厚底渔夫鞋女,37,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,休闲女鞋秋款,20,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,一脚蹬渔夫鞋,112,4,3.35,3.5714,0.84,29.91,0,0,0,1,1,0,3.35,,0.0000,25.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,鞋女休闲年2021新款,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,懒人渔夫鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,秋季新款小白鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,渔夫鞋软底,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,渔夫鞋,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,透气女士单鞋,431,15,13.91,3.4803,0.93,32.27,2,2,0,11,0,11,1.26,6.96,13.3333,73.3333,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,女款渔夫鞋,591,20,15.93,3.3841,0.80,26.95,0,0,0,1,1,0,15.93,,0.0000,5.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,鞋镂空女,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,鞋女夏天 百搭,14,1,0.87,7.1429,0.87,62.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2664473507,Skechers斯凯奇春季新款网面鞋透气平底单鞋女一脚蹬懒人鞋渔夫鞋,渔夫鞋懒人鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,鞋子女秋冬款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,斯凯奇休闲鞋子,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,鞋运动鞋,1,1,0.37,100.0000,0.37,370.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,斯凯奇女子 运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,斯凯奇女款一脚蹬,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,休闲女鞋秋款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,斯凯奇女鞋 一脚蹬,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,女鞋女款休闲鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,新款skechers 女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,2428729622,Skechers斯凯奇春季一脚蹬休闲软底懒人鞋女网面透气浅口平底单鞋,熊猫鞋女skechers,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153829658,十二月_老爹鞋_引流,智能计划,2720499957,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,老爹鞋女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,白鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,小白鞋女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,斯凯奇运动鞋,12,1,0.38,8.3333,0.38,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,运动鞋子女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,秋款运动鞋子,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,斯凯奇女鞋 斯凯奇,20,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,鞋运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,运动鞋子女,3,1,0.63,33.3333,0.63,210.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,动运鞋白色,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,女款网面透气运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,女款小白鞋秋季新款,2,1,0.50,50.0000,0.50,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,透气运动鞋女款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,透气运动鞋子,3,1,0.41,33.3333,0.41,136.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,休闲鞋子平底,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,女款休闲鞋子平底,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,女士鞋子秋季新款 休闲,2,1,0.62,50.0000,0.62,310.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,斯凯奇休闲鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,鞋子休闲女款白色,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,厚底小白鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,skechers女鞋,35,1,0.51,2.8571,0.51,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,女士 休闲鞋skechers,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,休闲女鞋秋款,120,2,1.28,1.6667,0.64,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,运动鞋子秋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,一脚蹬女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,斯凯奇女子 运动鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,3118946080,Skechers斯凯奇春季网面透气一脚蹬懒人鞋女缓震运动休闲鞋子,厚底小白鞋子,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2720573681,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,斯凯奇老爹鞋,4,1,0.50,25.0000,0.50,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2720573681,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋夏,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2720573681,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋,16,3,1.49,18.7500,0.50,93.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2720573681,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,女鞋老爹鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2720573681,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋女,10,2,1.00,20.0000,0.50,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2720573681,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋女skechers,3,1,0.50,33.3333,0.50,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇运动鞋女旗舰店 官方,8,1,0.42,12.5000,0.42,52.50,0,0,0,1,0,1,0.42,,0.0000,100.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇官网旗舰店,12,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers官方旗舰店官网,298,24,10.00,8.0537,0.42,33.56,2,1,1,3,0,3,3.33,10.00,4.1667,12.5000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇官方旗舰店官网女鞋,21,3,1.28,14.2857,0.43,60.95,0,0,0,1,0,1,1.28,,0.0000,33.3333,0.00,0,0.00,0,0.00,0,331.55,0.00,331.55,1,0,1,259.0234,33.3333,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers旗舰店,36,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇旗舰店官方旗舰 女鞋,9,2,0.58,22.2222,0.29,64.44,1,0,1,2,0,2,0.29,,0.0000,100.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇旗舰店官方旗舰店,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers官方旗舰,28,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,skechers官方旗舰店,90,4,1.68,4.4444,0.42,18.67,2,2,0,0,0,0,,0.84,50.0000,0.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,Skechers女鞋,33,4,1.75,12.1212,0.44,53.03,0,0,0,1,1,0,1.75,,0.0000,25.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇,288,31,12.23,10.7639,0.39,42.47,0,0,0,7,2,5,1.75,,0.0000,22.5806,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇女官方旗舰店,214,10,4.28,4.6729,0.43,20.00,0,0,0,2,0,2,2.14,,0.0000,20.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,2202054658,Skechers斯凯奇春季女鞋厚底老爹鞋增高蕾丝百搭休闲复古运动鞋子,斯凯奇旗舰店官方旗舰,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,情侣鞋运动,16,1,0.49,6.2500,0.49,30.63,0,0,0,2,2,0,0.25,,0.0000,200.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,小白鞋,15,1,0.59,6.6667,0.59,39.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,斯凯奇运动鞋女旗舰店 官方,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹女鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋女百搭,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,厚底老爹鞋,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,运动鞋透气女,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,运动鞋女2020新款,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋女女鞋,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,运动鞋老爹鞋,9,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,运动女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,斯凯奇,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,内增高 厚底 小白鞋 女,13,1,0.62,7.6923,0.62,47.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,鞋鞋女女鞋运动运动,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋ins潮女运动休闲鞋,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,skechers运动鞋,1,1,0.24,100.0000,0.24,240.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,跑步鞋 女,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,斯凯奇女鞋老爹鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋 女鞋,67,8,4.35,11.9403,0.54,64.93,0,0,0,1,1,0,4.35,,0.0000,12.5000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋女,9,1,0.29,11.1111,0.29,32.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2723469081,Skechers斯凯奇春季透气运动鞋女厚底增高老爹鞋休闲鞋时尚低帮鞋,老爹鞋子 运动,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
